,S11,S21,S31,20_log_of_mag_S11,20_log_of_mag_S21,20_log_of_mag_S31,degrees_S11,degrees_S21,degrees_S31,Real(S21),Imag(S21)
4.095,(-0.1530703364670369-0.03963456666110401j),(-0.236647645264699+0.95864289070437j),(-0.0004595434560028022-0.0002615518945280904j),-16.020352063185012,-0.10996141574793479,-65.53479015999822,-165.4832007279993,103.86662733488959,-150.35337410991036,-0.236647645264699,0.95864289070437
4.096,(-0.1530970759024894-0.03958597641227829j),(-0.236334943284797+0.9587177626442455j),(-0.0004667545853388181-0.0002654988507591105j),-16.01959868835019,-0.10998077458083887,-65.4008082339447,-165.5026728360321,103.84797012107651,-150.36796092742398,-0.236334943284797,0.9587177626442455
4.097,(-0.1531239626747822-0.03953730007470861j),(-0.2360220404099214+0.9587925528040744j),(-0.0004741861654246608-0.0002695661016963051j),-16.018837722745193,-0.11000033338835867,-65.26486166311231,-165.52218510886883,103.82930264114658,-150.38256723175417,-0.2360220404099214,0.9587925528040744
4.098,(-0.1531510051058102-0.03948853429869117j),(-0.2357089283378559+0.9588672618170481j),(-0.0004818484529985102-0.0002737592336272495j),-16.018068765269934,-0.11002010268129994,-65.12689002511776,-165.54173941435295,103.81062441517562,-150.39719393886713,-0.2357089283378559,0.9588672618170481
4.099,(-0.1531782120420179-0.03943967552182857j),(-0.2353955982417311+0.9589418903561142j),(-0.0004897523510860475-0.0002780841841706166j),-16.01729138959782,-0.11004009363565263,-64.98683006546065,-165.56133773782705,103.791934933021,-150.4118420223848,-0.2353955982417311,0.9589418903561142
4.1,(-0.1532055928963423-0.03939071995198401j),(-0.235082040728063+0.9590164391371372j),(-0.0004979094607191107-0.0002825472703370577j),-16.016505142160252,-0.11006031814589089,-64.84461551771345,-165.58098219151938,103.77323365190465,-150.42651251819538,-0.235082040728063,0.9590164391371372
4.101,(-0.1532331576942472-0.03934166354856525j),(-0.2347682457906947+0.9590909089223469j),(-0.0005063321377016819-0.000287155219323242j),-16.01570953993471,-0.11008078888361221,-64.70017690920983,-165.60067502484702,103.75451999376067,-150.4412065295136,-0.2347682457906947,0.9590909089223469
4.102,(-0.1532609171243188-0.03929250200195322j),(-0.2344542027601514+0.9591653005241217j),(-0.0005150335550072951-0.0002919152023547125j),-16.01490406801378,-0.1101015193621189,-64.55344135080647,-165.62041863573722,103.73579334231876,-150.45592523244247,-0.2344542027601514,0.9591653005241217
4.103,(-0.153288882593963-0.03924323071084907j),(-0.2341399002479189+0.9592396148091579j),(-0.0005240277714705723-0.0002968348719356163j),-16.014088176929356,-0.1101225240073774,-64.40433230912585,-165.64021558309045,103.71705303989526,-150.47066988209593,-0.2341399002479189,0.9592396148091579
4.104,(-0.1533170662908109-0.03919384475729513j),(-0.2338253260849884+0.9593138527030618j),(-0.0005333298075264607-0.0003019224029123631j),-16.013261279702803,-0.11014381823632927,-64.25276935949562,-165.66006860051888,103.69829838385397,-150.48544181934918,-0.2338253260849884,0.9593138527030618
4.105,(-0.1533454812505292-0.03914433887908288j),(-0.2335104672539789+0.9593880151953985j),(-0.0005429557288550648-0.0003071865378144922j),-16.012422748587728,-0.11016541854358175,-64.0986679175933,-165.67998061151698,103.67952862269743,-150.50024247829293,-0.2335104672539789,0.9593880151953985
4.106,(-0.1533741414318278-0.03909470743922586j),(-0.2331953098140896+0.9594621033453027j),(-0.0005529227389122936-0.0003126366370019556j),-16.011571911467364,-0.1101873425969869,-63.94193894754792,-165.6999547462404,103.66074295174494,-150.5150733944794,-0.2331953098140896,0.9594621033453027
4.107,(-0.1534030617995725-0.03904494439212398j),(-0.2328798388179013+0.9595361182876551j),(-0.0005632492814671395-0.0003182827342237542j),-16.010708047863027,-0.11020960934395624,-63.78248864398043,-165.71999436009656,103.64194050834156,-150.52993621405926,-0.2328798388179013,0.9595361182876551
4.108,(-0.1534322584170421-0.03899504324599728j),(-0.2325640382190383+0.959610061239946j),(-0.0005739551544313001-0.0003241355982816766j),-16.009830384503797,-0.11023223912936991,-63.62021808514019,-165.74010305437804,103.62312036654095,-150.54483270392396,-0.2325640382190383,0.959610061239946
4.109,(-0.1534617485485273-0.03894499702109456j),(-0.2322478907694664+0.9596839335099027j),(-0.0005850616364593964-0.0003302068015965376j),-16.008938090400104,-0.11025525382675294,-63.45502285392159,-165.76028469920732,103.60428153119109,-150.55976476298562,-0.2322478907694664,0.9596839335099027
4.11,(-0.1534915507736477-0.03889479820311825j),(-0.2319313779050692+0.9597577365039708j),(-0.0005965916280227882-0.0003365087965952785j),-16.008030271355157,-0.11027867698453318,-63.286792623130424,-165.7805434590987,103.58542293134543,-150.574734434745,-0.2319313779050692,0.9597577365039708
4.111,(-0.1535216851149811-0.03884443869120915j),(-0.2316144796178766+0.9598314717367636j),(-0.0006085698089253715-0.0003430550009800557j),-16.00710596383791,-0.11030253398952097,-63.11541070086881,-165.80088382149424,103.56654341290553,-150.58974392132419,-0.2316144796178766,0.9598314717367636
4.112,(-0.1535521731808469-0.03879390973973713j),(-0.2312971743131266+0.9599051408416377j),(-0.0006210228145409841-0.0003498598931078397j),-16.006164128129228,-0.11032685224972506,-62.94075353135127,-165.82131062868436,103.54764173039021,-150.6047955991647,-0.2312971743131266,0.9599051408416377
4.113,(-0.1535830383253861-0.03874320189302016j),(-0.2309794386489919+0.9599787455825088j),(-0.0006339794334210611-0.000356939118907418j),-16.00520364063877,-0.11035166139964685,-62.76269014580131,-165.841829113591,103.52871653770706,-150.61989203662907,-0.2309794386489919,0.9599787455825088
4.114,(-0.153614305828435-0.03869230491194907j),(-0.2306612473565032+0.9600522878671354j),(-0.0006474708293580608-0.0003643096119954746j),-16.004223285272673,-0.11037699353084794,-62.58108155731619,-165.86244493996958,103.50976637778338,-150.63503601377843,-0.2306612473565032,0.9600522878671354
4.115,(-0.153646003098103-0.03864120769131889j),(-0.2303425730367031+0.9601257697620357j),(-0.0006615307915102331-0.0003719897289327749j),-16.003221743713073,-0.11040288345199747,-62.39578009269353,-165.88316424768146,103.49078967088657,-150.65023054464785,-0.2303425730367031,0.9601257697620357
4.116,(-0.1536781598994763-0.03858989816646848j),(-0.2300233859316219+0.960199193509292j),(-0.0006761960168133895-0.0003799994018944263j),-16.002197584445238,-0.11042936898275663,-62.20662865317642,-165.9039937037967,103.47178470143751,-150.66547890239502,-0.2300233859316219,0.960199193509292
4.117,(-0.153710808613458-0.03853836320757942j),(-0.2297036536651029+0.9602725615455763j),(-0.0006915064296493614-0.0003883603114275209j),-16.001149250340458,-0.11045649128618452,-62.013459894839336,-165.92494056042278,103.45274960308782,-150.68078464776406,-0.2297036536651029,0.9602725615455763
4.118,(-0.1537439845304876-0.03848658849968142j),(-0.2293833409486429+0.9603458765236591j),(-0.0007075055446337733-0.0003970960824484818j),-16.000075044567733,-0.11048429524665788,-61.816095317905095,-165.94601272031798,103.43368234178344,-150.6961516613861,-0.2293833409486429,0.9603458765236591
4.119,(-0.1537777261847445-0.03843455840606891j),(-0.2290624092466656+0.9604191413368597j),(-0.0007242408794653405-0.0004062325072113184j),-15.998973114565853,-0.11051282990003042,-61.6143442525674,-165.96721881153513,103.41458069649293,-150.71158418053383,-0.2290624092466656,0.9604191413368597
4.12,(-0.1538120757355028-0.03838225581237777j),(-0.2287408163945797+0.9604923591468914j),(-0.0007417644260853282-0.0004157977996781555j),-15.997841433756975,-0.11054214892478591,-61.40800272688166,-165.9885682725851,103.39544223721754,-150.727086841063,-0.2287408163945797,0.9604923591468914
4.121,(-0.1538470794035804-0.03832966194806051j),(-0.2284185161615727+0.960565533415647j),(-0.0007601331899871978-0.0004258228865758385j),-15.996677780621614,-0.1105723112048825,-61.19685219987298,-166.01007144988665,103.37626429982043,-150.74266472541632,-0.2284185161615727,0.960565533415647
4.122,(-0.1538827879724028-0.03827675618133571j),(-0.2280954577486809+0.9606386679416298j),(-0.0007794098094609162-0.0004363417414634128j),-15.99547971467979,-0.11060338147625372,-60.9806581401351,-166.03173970962533,103.35704395713017,-150.75832341773648,-0.2280954577486809,0.9606386679416298
4.123,(-0.1539192573651209-0.0382235157829011j),(-0.227771585210619+0.9607117669018219j),(-0.0007996632689444139-0.0004473917694130072j),-15.994244548831155,-0.11063543107211109,-60.75916842673902,-166.05358556656685,103.33777798565546,-150.77406906734853,-0.227771585210619,0.9607117669018219
4.124,(-0.1539565493116014-0.03816991565271376j),(-0.2274468367875026+0.9607848348999418j),(-0.0008209697236003784-0.0004590142514818313j),-15.992969317393591,-0.11066853878531338,-60.5321115451165,-166.07562283290287,103.3184628271139,-150.7899084621325,-0.2274468367875026,0.9607848348999418
4.125,(-0.1539947321220513-0.0381159280029189j),(-0.2271211441296632+0.9608578770222833j),(-0.0008434134558913637-0.0004712548601061612j),-15.991650739039045,-0.11070279186955585,-60.29919454553438,-166.0978667908596,103.29909454380734,-150.80584911363187,-0.2271211441296632,0.9608578770222833
4.126,(-0.154033881587713-0.03806152198849657j),(-0.2267944313950677+0.9609308989025598j),(-0.0008670879894803299-0.0004841642589803225j),-15.990285173650058,-0.11073828720617063,-60.06010072566097,-166.12033439361585,103.27966876666478,-150.82189935614832,-0.2267944313950677,0.9609308989025598
4.127,(-0.1540740820336639-0.03800666327527968j),(-0.2264666141941963+0.9610039067974969j),(-0.0008920973914950088-0.0004977988040317323j),-15.988868571901076,-0.1107751326694577,-59.8144869912291,-166.14304450010005,103.26018063450613,-150.8380684625799,-0.2264666141941963,0.9610039067974969
4.128,(-0.1541154275545561-0.03795131353259573j),(-0.2261375983514463+0.9610769076752703j),(-0.0009185578013955945-0.0005122213659433764j),-15.987396416091833,-0.11081344873139581,-59.56198083960062,-166.16601815052405,103.240624722747,-150.85436678039855,-0.2261375983514463,0.9610769076752703
4.129,(-0.1541580234714893-0.03789542983472637j),(-0.2258072784447427+0.9611499093194809j),(-0.0009465992338212513-0.0005275022995435493j),-15.985863650409339,-0.11085337035552881,-59.302176899678415,-166.18927889114534,103.2209949593392,-150.870805891974,-0.2258072784447427,0.9611499093194809
4.13,(-0.1542019880576033-0.03783896395148209j),(-0.2254755360755609+0.9612229204518725j),(-0.0009763677144607792-0.0005437205915963733j),-15.98426459834711,-0.11089504924339709,-59.0346329474753,-166.2128531588315,103.20128452519762,-150.88739880448702,-0.2254755360755609,0.9612229204518725
4.131,(-0.1542474545920473-0.03778186150315604j),(-0.2251422378095124+0.9612959508779181j),(-0.001008027822995215-0.0005609652265078558j),-15.982592864435208,-0.11093865651188599,-58.758865299011646,-166.23677073868464,103.18148573566953,-150.90416017600486,-0.2251422378095124,0.9612959508779181
4.132,(-0.1542945738176227-0.03772406094861724j),(-0.2248072327118221+0.9613690116603374j),(-0.00104176573659659-0.0005793368197930372j),-15.980841216689619,-0.11098438590178847,-58.47434345998083,-166.26106531144634,103.16158989869355,-150.92110658601612,-0.2248072327118221,0.9613690116603374
4.133,(-0.1543435168977866-0.03766549236679648j),(-0.2244703493816617+0.9614421153270537j),(-0.001077792892831657-0.0005989495826183847j),-15.979001445218653,-0.11103245764415398,-58.180483883506476,-166.28577511192915,103.14158714412314,-150.9382568609718,-0.2244703493816617,0.9614421153270537
4.134,(-0.1543944789955423-0.03760607598061938j),(-0.224131392362258+0.9615152761218356j),(-0.001116350424204886-0.0006199336984432181j),-15.977064191146649,-0.111083123147301,-57.87664265138734,-166.31094372566315,103.12146621713401,-150.95563246833808,-0.224131392362258,0.9615152761218356
4.135,(-0.1544476836323442-0.0375457203575559j),(-0.223790137767836+0.9615885103081085j),(-0.001157714560888292-0.0006424382162645179j),-15.975018738321642,-0.11113667071609223,-57.56210684807708,-166.33662105883658,103.10121422657444,-150.97325799659527,-0.223790137767836,0.9615885103081085
4.136,(-0.15450338803283-0.03748432020099506j),(-0.2234463279206953+0.9616618365397243j),(-0.001202203257563853-0.0006666345963960071j),-15.9728527580065,-0.11119343257714279,-57.23608433677485,-166.36286452716516,103.08081633636729,-150.99116174387746,-0.2234463279206953,0.9616618365397243
4.137,(-0.154561889725686-0.03742175361963353j),(-0.2230996647266186+0.9617352763163857j),(-0.001250184380649921-0.0006927210871829846j),-15.970551993687707,-0.11125379357326388,-56.89769156873446,-166.38974052359185,103.06025538433363,-151.00937644506584,-0.2230996647266186,0.9617352763163857
4.138,(-0.1546235347591084-0.03735787872504834j),(-0.2227498014283003+0.9618088545472394j),(-0.001302085902070044-0.0007209281690628584j),-15.968099868949146,-0.11131820200789275,-56.54593895353142,-166.41732624421715,103.03951140771493,-151.02794017687995,-0.2227498014283003,0.9618088545472394
4.139,(-0.1546887280111988-0.03729252935637165j),(-0.2223963322536943+0.961882600253809j),(-0.001358408697720998-0.0007515253825044218j),-15.96547699557303,-0.11138718328652597,-56.17971318021813,-166.4457119787976,103.01856104761345,-151.04689749396752,-0.2223963322536943,0.961882600253809
4.14,(-0.154757946246192-0.03722550965915484j),(-0.2220387793046134+0.9619565474541051j),(-0.001419742761648988-0.0007848299683858309j),-15.96266055093892,-0.11146135723458502,-55.797755693473334,-166.47500400981363,102.99737679470674,-151.06630086783142,-0.2220387793046134,0.9619565474541051
4.141,(-0.1548317548092803-0.03715658714340494j),(-0.2216765757871209+0.9620307362847672j),(-0.001486787948965268-0.0008212179080625444j),-15.959623482326808,-0.11154146030222714,-55.39863627543332,-166.50532831749604,102.97592602457935,-151.08621252715193,-0.2216765757871209,0.9620307362847672
4.142,(-0.1549108292006769-0.03708548369865647j),(-0.2213090443350968+0.9621052144394628j),(-0.001560380795268652-0.0008611381783832222j),-15.956333479251533,-0.11162837434313592,-54.98072033381512,-166.53683536491516,102.95416975088743,-151.10670683650778,-0.2213090443350968,0.9621052144394628
4.143,(-0.1549959832777762-0.03701186382849212j),(-0.2209353686658223+0.9621800390323574j),(-0.001641529595911765-0.0009051313695878373j),-15.952751630902892,-0.111723164357067,-54.542128006671156,-166.5697063492256,102.93206099511939,-151.1278734066812,-0.2209353686658223,0.9621800390323574
4.144,(-0.1550882065893006-0.0369353190460617j),(-0.2205545560454953+0.9622552790406986j),(-0.001731460873504333-0.0009538543076193294j),-15.948830650063094,-0.11182712862905642,-54.080682497195376,-166.6041614713818,102.90954262798721,-151.1498212132314,-0.2205545560454953,0.9622552790406986
4.145,(-0.1551887144880079-0.03685534688522838j),(-0.2201653868895812+0.9623310185472524j),(-0.001831681793633468-0.001008113068306134j),-15.944512490893374,-0.11194186629233209,-53.593844044861285,-166.64047102795053,102.88654447124192,-151.1726841264429,-0.2201653868895812,0.9623310185472524
4.146,(-0.1552990164333481-0.03677132222768412j),(-0.2197663460421354+0.9624073611052982j),(-0.001944065302061679-0.00106890792106456j),-15.939725104703378,-0.11206936980849569,-53.07862445738367,-166.67897051636925,102.86297934640275,-151.19662845109522,-0.2197663460421354,0.9624073611052982
4.147,(-0.1554210106830242-0.036682457451012j),(-0.2193555274627017+0.9624844357056932j),(-0.002070968256539284-0.001137495553265502j),-15.934377946435346,-0.11221215378891704,-52.531474903963726,-166.720081556675,102.8387375951808,-151.22186338320085,-0.2193555274627017,0.9624844357056932
4.148,(-0.1555571180865618-0.03658774595983488j),(-0.2189304994883075+0.9625624050745384j),(-0.002215398501196515-0.00121547685729576j),-15.928355632121644,-0.11237343797775312,-51.94813625771387,-166.76434142193895,102.81367933444527,-151.24865579104747,-0.2189304994883075,0.9625624050745384
4.149,(-0.1557104752108296-0.03648588041363393j),(-0.2184881102364054+0.962641477432614j),(-0.002381256294412849-0.001304923431777527j),-15.921508794300294,-0.11255741295888844,-51.32343590796566,-166.81244561441395,102.7876232721362,-151.27735156130828,-0.2184881102364054,0.962641477432614
4.15,(-0.1558852199431916-0.0363751313571709j),(-0.2180241996432151+0.9627219235187745j),(-0.00257369178670892-0.001408564293916999j),-15.913640576388959,-0.11276963575457771,-50.65100628420157,-166.86531074576916,102.7603301602025,-151.3084071840489,-0.2180241996432151,0.9627219235187745
4.151,(-0.1560869257148664-0.03625316192213702j),(-0.2175331613355525+0.9628041018298279j),(-0.002799649295192698-0.001530069115948895j),-15.904486130117924,-0.11301763593544233,-49.92288584991124,-166.92416999381413,102.73147762373587,-151.34243780417907,-0.2175331613355525,0.9628041018298279
4.152,(-0.1563232831378539-0.036116735540479j),(-0.2170072542817553+0.9628884970694561j),(-0.00306872311136939-0.001674491684000048j),-15.893680487277868,-0.1133118755792445,-49.12893826833176,-166.99072268715386,102.70062062406535,-151.38029270762993,-0.2170072542817553,0.9628884970694561
